timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-05T20:25:34,codecarbon,99c5f3b9-c5fc-4248-ad19-4b64e59b35cc,13.340407100040466,6.290830238719646e-05,4.71562088888619e-06,42.0,0.0,5.946970939636231,0.0001556322098325,0.0,2.2023168368700613e-05,0.0001776553782012,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.3,2.6.0,4,Intel(R) Core(TM) i5-4440 CPU @ 3.10GHz,1,1 x NVIDIA GeForce GTX 750,-64.4338,-31.6725,15.85858917236328,machine,N,1.0
2024-09-05T20:32:08,codecarbon,14297da5-4ef2-414b-a0e7-e5c7b8616f7e,36.46277660015039,0.000171920537577,4.714960121176841e-06,42.0,0.0,5.946970939636231,0.0004253645666665,0.0,6.014540522607105e-05,0.0004855099718926,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.3,2.6.0,4,Intel(R) Core(TM) i5-4440 CPU @ 3.10GHz,1,1 x NVIDIA GeForce GTX 750,-64.4338,-31.6725,15.85858917236328,machine,N,1.0
2024-09-05T20:34:30,codecarbon,3439def0-4c6a-4630-9bc1-8048f8b5c9f0,56.119180999929085,0.0002646127467535,4.715192596161519e-06,42.0,0.0,5.946970939636231,0.0006546670899994,0.0,9.260911707454873e-05,0.0007472762070739,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.3,2.6.0,4,Intel(R) Core(TM) i5-4440 CPU @ 3.10GHz,1,1 x NVIDIA GeForce GTX 750,-64.4338,-31.6725,15.85858917236328,machine,N,1.0
2024-09-05T20:35:45,codecarbon,0bcc3624-c5d6-429a-8017-36328d795971,12.937492300057784,6.101165842281819e-05,4.715879786266284e-06,42.0,0.0,5.946970939636231,0.000150937016999,0.0,2.136216833070501e-05,0.0001722991853297,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.3,2.6.0,4,Intel(R) Core(TM) i5-4440 CPU @ 3.10GHz,1,1 x NVIDIA GeForce GTX 750,-64.4338,-31.6725,15.85858917236328,machine,N,1.0
2024-09-05T20:38:55,codecarbon,4ae88c4c-d168-4d3f-937a-5c6124c14916,22.29217109992169,0.0001051256922692,4.715812192452015e-06,42.0,0.0,5.946970939636231,0.0002600745910002,0.0,3.680426139364599e-05,0.0002968788523938,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.3,2.6.0,4,Intel(R) Core(TM) i5-4440 CPU @ 3.10GHz,1,1 x NVIDIA GeForce GTX 750,-64.4338,-31.6725,15.85858917236328,machine,N,1.0
2024-09-05T20:42:30,codecarbon,33d1ccf3-21ca-442d-a632-8ae5f48baa28,20.82380389980972,9.820131066736909e-05,4.7158199885020245e-06,42.0,0.0,5.946970939636231,0.0002429437535011,0.0,3.438038853481938e-05,0.0002773241420359,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.3,2.6.0,4,Intel(R) Core(TM) i5-4440 CPU @ 3.10GHz,1,1 x NVIDIA GeForce GTX 750,-64.4338,-31.6725,15.85858917236328,machine,N,1.0
2024-09-05T20:44:47,codecarbon,c9c7b13d-e9b7-4249-8ab5-5c507fe07af3,29.805461099836975,0.00014055451862228898,4.7157303875113595e-06,42.0,0.0,5.946970939636231,0.000347728974831601,0.0,4.920219667016256e-05,0.0003969311715017636,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.3,2.6.0,4,Intel(R) Core(TM) i5-4440 CPU @ 3.10GHz,1,1 x NVIDIA GeForce GTX 750,-64.4338,-31.6725,15.858589172363281,machine,N,1.0
